_unit_id,sentiment:confidence,text
623495769,0.7026,TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl http://t.co/f2qTGIBDDq
623495770,1,#AAPL MT @FortuneMagazine Can Apple clear name in ebooks drama? Eddy Cue says he'd do it again- but take better notes http://t.co/xCYyyJtK05
623495771,0.6825,@Apple with now dual core technology http://t.co/sq1VoVV5tf
623495772,1,Pacific Crest's #Apple Analyst Reiterates Selling Some Shares - Forbes #aapl http://t.co/4WRGdhxi0G
623495773,1,Every student deserves a chance @apple #connected #txed
623495774,1,I'm surprised there isn't more talk about what looked like a flash crash in #AAPL yesterday. Biggest range in years and largely ignored
623495775,0.6906,I'm surprised there isn't more talk about what looked like a flash crash in #AAPL yesterday. Biggest range in years and largely ignored
623495776,0.7639,A lack of equal access to technology places students and minorities at a disadvantage.  Education is the great equalizer @apple #txed
623495777,0.6672,@JustinPulitzer Looking for $105-$109... #AAPL
623495778,1,RT @RatingsNetwork: Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Nh2vs5lzoE $AAPL #AAPL
623495779,1,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/lFF61YGu4B"
623495780,0.6635,"Realmac Software Launches 'Typed', a Markdown Writing App Featuring a Minimal Interface [Mac Blog] http://t.co/3Hq47gIlE6 #AAPL"
623495781,1,@MazeOnPace @Apple Product Line competes with itself. iPhone6+ vs. iPad. Who needs an iPad any longer!?
623495782,0.7315,#AAPL:'Fast Money' Recap: Energy Companies Ebb and Flow With Oil Prices...http://t.co/qRwLlGcLk6
623495783,1,Enjoying the introductions at the @apple #connected launch event.  Some amazing #edtech leaders in the room.  #txed
623495784,0.6669,"Got A New Phone. @Apple 
#Iphone6Plus http://t.co/VRrOnfpUkG"
623495785,1,3 More #AppleWatch Details Exposed #aapl http://t.co/PEvFaMKC8O
623495786,0.7011,#AAPL $AAPL daily....wedge... http://t.co/RSkkgmJshZ
623495787,1,U.S. Government Attempts 'Hail Mary' to Get #Apple To Unlock #iPhones #aapl http://t.co/EzUsCC5ZgI
623495788,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/PEN0LjAJIR"
623495789,0.3447,#CNBC will make you poor  #CL just got slammed like #AAPL yesterday.yesterday. Pisini  Please put on your clown shoes when you report
623495790,0.6669,Here's Why #Apple Won't Be A Trillion Dollar Company According To Billionaire VC Jim Breyer #aapl http://t.co/2TQVM5v4yB
623495791,0.6643,Chromebooks Overtake Apple's iPads in U.S. Education Market http://t.co/iR8WRGXO2x @apple @googlechrome #chromebooks #ipad
623495792,0.6912,Apple Inc. is doomed. $AAPL dropped by 1.54%! Currently priced at 113.3. http://t.co/K6PKMj3Sbf #AAPL
623495793,0.6803,Imagine a world without cracked #iPhone screens! @Apple Patents Drop Protection Mechanism http://t.co/cOorkE2pbx http://t.co/D9qtmhDMmR
623495794,1,.@Apple #HealthKit first movers featured at @mHealthsummit | Mobiquity's own @snyder4g also panelist @mhealth14 http://t.co/mrLT6wCnPE
623495795,1,#AAPL:How to Remove Apple Pay Credit Cards Remotely From http://t.co/JPD3HwdeeE...http://t.co/7XGBbp7cjW
623495796,0.6676,.@Apple wants you to stop taking vertical photos: http://t.co/Aw5nUQmzZk via @OutsideMagazine
623495797,0.7244,10 best Steve Jobs emails #apple #stevejobs #AAPL http://t.co/7PJHEvkUbh
623495798,1,"Apple Is Reportedly Planning A 12-Inch iPad That Will Be Like Microsoft's Surface $AAPL #aapl
http://t.co/ahKJeeKqdi"
623495799,0.6579,"@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/WvSAiPpSW5"
623495800,1,Props for @apple iTC App Review Team for reviewing metadata rejected resubmission in just 2 hours! Thanks!
623495801,0.7263,Apple bears get paid as put contracts double amid drop http://t.co/KdnL4Uc3Yz #News #AAPL #Applebears #Appleoptions #Apple #iPhone #News
623495802,1,@apple yall some hoes
623495803,1,What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4
623495804,1,Thanks @apple for 'Keep Newer' when transferring files from a local hard drive to a server.
623495805,1,Does @apple store in Georgetown sell refurb'd iPads? Or just new? Are refurbs only available online?
623495806,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/KfNPj9P8HI"
623495807,0.7215,Apple Flash Crash: What You Need to Know #AAPL http://t.co/2PBThSFeEE
623495808,0.7253,Why Estimates Of A 1 Trillion Market Cap For #Apple Are Still Far-Fetched: Fundamental And Algorithmic Analysis #aapl http://t.co/TTydGD71Wc
623495809,0.6553,"@capitolization @Apple I believe they are only online, but you may be able to 'ship to store'."
623495810,1,Did you notice that @Apple apps now say 'Get' instead of 'Free'? This change was due to alleged misleading labeling. http://t.co/In8SIkR1Qp
623495811,0.6932,"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
623495812,0.483,"#AAPL Market Cap Passes $700 Billion, Tablet Sales Slump and More  http://t.co/gWDMiYag9o"
623495813,0.4563,@drewbsaunders Thanks. Also interestingly @apple isn't Apple.
623495814,1,@shortyawards @Apple it is very confusing u wonder if it means u are going to get a bill later for Ur download please use free if it's free
623495815,1,Elgato Launches Thunderbolt 2 Dock with 4K Resolution Support [Mac Blog] http://t.co/Sofxp2HvlB #AAPL
623495816,0.6613,"The @Sony #e-paper FES #watch is the coolest piece of #wearable #tech yet, sorry @Apple http://t.co/542RSJsmkf by @luchanglu via @bustle"
623495817,0.6203,Finally gave up on return of @Apple 17' MacBook Pro model. My 15' Retina is 'out for delivery'. They'll probably announce one next month ;-)
623495818,1,"APPLE Intraday Comments - Updated NEW RANGE  - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
623495819,0.729,"Apple  Loses Ground to Google  In Education Tablet Sales $AAPL #aapl
http://t.co/Ap0c3ehZLe"
623495820,0.8543,Apple Computer Inc (AAPL) rated Buy with price target $135 by Canaccord Genuity http://t.co/sMH4vteeHP #AAPL
623495821,0.6758,@apple What do I need to do if my mac has been really slow lately ?
623495822,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/72PLry6Yds"
623495823,0.6797,RT @tra_hall: Enjoying the introductions at the @apple #connected launch event.  Some amazing #edtech leaders in the room.  #txed
623495824,0.347,$AAPL #AAPL green right now. Hope it stays.
623495825,0.6894,RT @GregSherry Customer Service Successes &amp; Fails @Apple &amp; @SouthwestAir   examples http://t.co/jG7jp6L7zD @dkusnetzky #custserv #cx #cem
623495826,1,Sprint Offering to Halve Wireless Bills for Customers Switching From AT&amp;T or Verizon [iOS Blog] http://t.co/Chvmx9EHiy #AAPL
623495827,0.7408,"Affluent Apple Users Out-Spend Android Users But What Do The Numbers Really Mean? $AAPL #aapl
http://t.co/O0lUu7TmEY"
623495828,1,"New meaning to Soviet jokes 'whatever we produce, it turns out as tank': #Russia seeks #Kalashnikov to rival @Apple http://t.co/bD0C0WGD5y"
623495829,0.6894,Your stupid as shit upgrade has ruined the god damned IDE @apple
623495830,1,"You pieces of shit @apple! 
God damnit man!"
623495831,0.7044,"Hey @apple, how come I can't make Genius Bar appointments online anymore?"
623495832,1,Have Apple's iPad Sales Peaked? #AAPL http://t.co/zDUTviV8ys
623495833,0.6879,"What happened? RT @Khaleel You pieces of shit @apple! 
God damnit man!"
623495834,1,"Apple Gets Price Target Boost on Back of Strong iPhone Demand $AAPL #aapl
http://t.co/ciGlB3SYfl"
623495835,0.7236,#AAPL:6 Reasons Apple Could Have Fallen 6% Yesterday...http://t.co/rVJREH9IjF
623495836,1,@Apple Pay = Compuserve | BTC = the internet
623495837,1,"#Apple lower following cautious Pac Crest, Deutsche notes #AAPL #CRUS http://t.co/QeSxIwzUIK"
623495838,1,Awesome! @Apple invented peanut-butter-sandwich technology for phones. http://t.co/DPZpoqZTHX
623495839,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/EyE2GtZ2g5"
623495840,1,Lol fuck you. I'm still not buying a new one. @Apple http://t.co/XHqOVbNfZK
623495841,0.6737,"AAPL 'buy' reiterated,  target raised to $135 by Canaccord Genuity $AAPL Brief explanation here:  https://t.co/qS1o6LkvgN #AAPL"
623495842,0.7119,#AAPL:Canaccord ups Apple price target to $135 a share...http://t.co/5C0Ea1oLSZ
623495843,0.6635,"Economic temperature spiking, or terrorist attack?  Either way, how you're not all in... via @zerohedge #AAPL http://t.co/AFxp5Z0mbb"
623495844,1,@apple has caused me so much pain today
623495845,0.6681,"#As @Apple [#Apple] still struggles to #meet #iPhone6 demand, #Canaccord raises price .... (#Tuesday, 2 #December) http://t.co/orhJ2UnkM4"
623495846,1,Not cool @Apple ... not cool. You just bait-and-switched me into paying for an upgrade to server after a 'free' upgd. to 10.10.1?
623495847,1,Steve Wozniak to Star in an Upcoming Reality TV Show Focusing on Futuristic Tech [Mac Blog] http://t.co/88VJAjePI4 #AAPL
623495848,1,iPhone Shortages Not Helping RadioShack as Consumer Sales Plummet http://t.co/UVre2GM1oh #AAPL
623495849,0.6584,#SteveJobs will be a crucial witness against #Apple in an #iPod antitrust suit via @BGR #aapl  http://t.co/BBH9g0TUyM
623495850,0.6754,"TheStreet:  #Android Phones to Dominate Through 2018, While #iOS Phone Revenue Will Dazzle #goog #aapl  http://t.co/bsqSkPFF8O"
623495851,1,TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl  http://t.co/f2qTGIBDDq
623495852,1,RT @jopocop: TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl  http://t.co/f2qTGIBDDq
623495853,0.5234,#Apple Should Fight New Court Case Over #SteveJobs' DRM Decision - Forbes #aapl http://t.co/hmht2MBHIo
623495854,0.6606,"All computers are susceptible to Adware, and don't believe that @Apple computers are immune! See this post from Apple
http://t.co/ADWlfrzsm0"
623495855,1,6 Reasons #Apple Could Have Fallen 6% Yesterday - Forbes #aapl  http://t.co/8v2qhZG65Z
623495856,1,@APPLE CAN YALL PLEASE SEND ME MY FUCKIN PHONE
623495857,0.6661,Anyone know how to fix this? #xcode @apple no simulators... tried complete reinstall #ios http://t.co/Nu9YyqioHU
623495858,0.6551,"Apple Bears Get Paid as Put Contracts Double Amid Drop $AAPL #aapl
http://t.co/xDr3Sve7gm"
623495859,0.4925,http://t.co/7iyWkaiMss @apple Early Adoption Issues?? for #ApplePay #blackfriday #Tokenization http://t.co/vHYcIVSIxw
623495860,0.6749,CNBCTV:  #Apple fighting monopoly allegations #aapl http://t.co/mPsHU4yKTB
623495861,0.4712,CNBCTV:  #iPhone growth peaked? #aapl  http://t.co/iTlGPv7oaR
623495862,1,CNBCTV:  Analyst worries about #iPhone growth #aapl http://t.co/2cA2SfAShg
623495863,0.7401,CNBCTV:  #Cramer: #AppleWatch a dazzler #aapl  http://t.co/NN0MSAa9s4
623495864,0.5327,CNBCTV:  #Cramer: Trading #Apple suckers game #aapl http://t.co/cPmnQXDwit
623495865,1,CNBCTV: #Apple heads to trial #aapl http://t.co/d0AFg0lQIY
623495866,0.6932,"RT @JPDesloges: Apple Bears Get Paid as Put Contracts Double Amid Drop $AAPL #aapl
http://t.co/xDr3Sve7gm"
623495867,1,"@Archimage @Apple seen a bunch of people tweeting about. Search Twitter, then dev forums. I don't remember solution."
623495868,0.5088,".@Apple's iAd #programmatic #advertising is a sign of the times, but it doesn't match the company's innovative rep: http://t.co/L19oQPW8uZ"
623495869,0.6595,This is huge! My ISP @WintekNOC is peering directly with @Apple @Netflix @google &amp; others. Getting 6ms ping response! http://t.co/tIgLoVQoQs
623495870,1,@apple make SD cards so we can add memory to our iPhone because we all know you won't allow SD cards until you profit from it
623495871,1,"WOAH! 7% Cashback from @Apple store for #CyberMonday deals at http://t.co/fNROGTo4qO. #Ipads, #Iphones, #Mac and MORE."
623495872,0.6513,"All computers are susceptible to Adware, and don't believe that @Apple computers are immune! See this post from... http://t.co/tM2wLSlZgR"
623495873,1,"APPLE Intraday Comments - NEW RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
623495874,0.723,"6 Reasons Apple Could Have Fallen 6% Yesterday $AAPL #aapl
http://t.co/BhJftcy3fN"
623495875,1,"@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/WpnlcmBcSB"
623495876,1,Google Chromecast Leapfrogs Apple TV as the Aging Media Player Loses Ground to Rivals http://t.co/14UHvYCP6B #AAPL
623495877,1,"Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
623495878,1,my phone keeps fucking freezing @apple
623495879,1,"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
623495880,1,"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
623495881,0.7364,#gorgeous lighting @apple #GrandCentralStation http://t.co/iegTpffKhX
623495882,0.6758,When you can't hear people through your headphones thank you @Apple for the headphones and @god
623495883,0.6822,@Apple new patent has its #iPhone's doing mid air tricks to avoid breaking http://t.co/VWzWp2rY4e #Technology #Apple #patent #Tech
623495884,1,I've been considering suing @apple for putting that shitty U2 album on my phone
623495885,0.655,. @Apple patents drop-proof mechanism. Breaks laws of physics with anti-gravity. http://t.co/hRgrwfQFRD via @tomshardware #getagoodcase
623495886,1,@MacRumors @kellyhodgkins I believe it I bought an @amazon Fire TV for $69 @Apple You've lost another customer
623495887,0.6669,"Apple goes to trial over $1 billion digital music lawsuit in California $AAPL #aapl
http://t.co/jAxLSipoQF"
623495888,1,RT @unstanningzarry: my phone keeps fucking freezing @apple
623495889,1,Worth reading: #design comparison of @Google and @Apple's map apps: http://t.co/7vGUivRy0C #UX
623495890,0.6474,@ohiloveariana damn I wish I could get u an iPhone so we could imessage but I don't have enough money dAMN DAMM DAMN @apple
623495891,1,"Morgan Stanley Sells Apple Inc., but AAPL Stock Still a Buy http://t.co/9tZVa6tPsV #AAPL"
623495892,1,Late Apple Inc. Co-Founder Steve Jobs 'Testifies' In iTunes Case http://t.co/UmRfdsVfZO #AAPL
623495893,0.676,"@SparkingAri @Apple ikr! but u dont need to,bc i'll hopefully buy one on christmas if my grades are 17/20"
623495894,0.4745,RT @SparkingAri: @ohiloveariana damn I wish I could get u an iPhone so we could imessage but I don't have enough money dAMN DAMM DAMN @apple
623495895,0.6809,"#AAPL:Android Phones to Dominate Through 2018, While iOS Phone Revenue Will ...http://t.co/b9VdeyRXTc"
623495896,1,Holiday weekend @apple v #android who came out on top? http://t.co/WEpQ4CunCr http://t.co/pNX4QKuymh
623495897,1,@apple need to sort this b*llshit out with safari in Yosemite! 'Safari can not find server' #apple #macbook #YosemiteProblems #Yosemite
623495898,1,"Apple: Canaccord, Merrill Up Targets on iPhone Cycle; Mostly Priced into the Stock, Says Pac Crest $AAPL #aapl
http://t.co/aCM2UjwbFc"
623495899,0.5224,"Which are the most popular stocks in each state -- besides #AAPL, that is? Find out: http://t.co/h958iiGDZb http://t.co/2ERPELhroC"
623495900,0.6387,.@Apple faces $1B lawsuit over iPod allegations: http://t.co/UAVE47ez8w #legal #tech #lawsuit
623495901,0.6861,#AAPL:Here's Why Apple Won't Be A Trillion Dollar Company According To Billi...http://t.co/k2qlUBT8Bz
